frame,second,id,label,bbox,distance_m,speed_kmh
16,0.53,18,car,"804,425,836,446",42.97,101.67
16,0.53,18,car,"804,425,836,446",42.97,103.42
16,0.53,19,car,"0,415,43,468",31.98,87.32
16,0.53,21,car,"491,435,539,451",28.65,88.03
16,0.53,22,car,"568,434,594,446",52.88,103.32
16,0.53,23,car,"619,430,646,443",50.93,102.46
17,0.57,2,car,"220,430,304,460",16.37,84.91
17,0.57,17,car,"746,426,787,444",33.54,104.55
17,0.57,18,car,"802,423,836,445",40.44,97.01
17,0.57,21,car,"418,435,490,452",19.1,97.38
17,0.57,22,car,"566,434,598,448",42.97,98.86
17,0.57,23,car,"625,430,649,443",57.29,104.72
17,0.57,24,car,"492,435,537,451",30.56,90.76
18,0.6,2,car,"227,437,293,458",20.83,85.21
18,0.6,17,car,"761,427,789,444",49.11,106.01
18,0.6,18,car,"805,426,836,447",44.35,98.0
18,0.6,22,car,"576,435,602,448",52.88,101.36
18,0.6,23,car,"628,431,650,443",62.5,106.04
18,0.6,24,car,"493,435,534,450",33.54,92.29
19,0.63,2,car,"192,430,285,459",14.78,85.38
19,0.63,17,car,"753,427,786,443",41.67,105.66
19,0.63,18,car,"806,424,837,447",44.35,97.1
19,0.63,22,car,"563,435,596,449",41.67,98.86
19,0.63,23,car,"622,429,647,442",55.0,102.36
19,0.63,24,car,"479,431,529,449",27.5,90.48
20,0.67,17,car,"753,428,784,444",44.35,98.86
20,0.67,18,car,"806,426,837,448",44.35,94.96
20,0.67,22,car,"564,434,593,448",47.41,97.31
20,0.67,23,car,"618,431,644,443",52.88,99.8
20,0.67,24,car,"469,435,517,451",28.65,87.94
20,0.67,24,car,"468,435,517,451",28.06,86.41
21,0.7,17,car,"753,426,782,443",47.41,95.1
21,0.7,18,car,"804,424,837,447",41.67,94.91
21,0.7,22,car,"563,433,590,447",50.93,97.83
21,0.7,23,car,"619,431,644,443",55.0,101.41
21,0.7,24,car,"381,433,485,453",13.22,86.95
21,0.7,25,car,"474,435,513,450",35.26,98.83
22,0.73,17,car,"758,426,785,443",50.93,97.91
22,0.73,23,car,"613,431,640,444",50.93,101.42
22,0.73,23,car,"614,430,640,444",52.88,101.09
22,0.73,25,car,"456,434,505,451",28.06,92.48
22,0.73,25,car,"454,434,505,451",26.96,90.36
22,0.73,26,car,"149,432,230,460",16.98,87.06
23,0.77,17,car,"717,424,765,445",28.65,96.65
23,0.77,23,car,"511,435,589,446",17.63,110.94
23,0.77,23,car,"503,435,589,446",15.99,121.14
23,0.77,25,car,"372,432,484,453",12.28,91.67
23,0.77,26,car,"110,430,212,463",13.48,87.86
23,0.77,27,car,"625,429,647,440",62.5,96.98
23,0.77,28,car,"806,424,837,446",44.35,92.05
24,0.8,23,car,"272,437,477,453",6.71,126.04
24,0.8,26,car,"67,442,190,467",11.18,88.11
24,0.8,27,car,"633,427,655,441",62.5,106.5
24,0.8,27,car,"634,427,655,441",65.48,109.67
24,0.8,28,car,"687,427,758,444",19.37,128.52
24,0.8,28,car,"675,427,758,444",16.57,140.68
24,0.8,29,car,"539,434,572,448",41.67,94.57
24,0.8,30,car,"806,424,837,447",44.35,95.51
25,0.83,26,car,"61,441,171,469",12.5,86.86
25,0.83,27,car,"629,429,656,443",50.93,104.59
25,0.83,28,car,"501,438,596,449",14.47,142.16
25,0.83,29,car,"548,435,581,449",41.67,95.26
25,0.83,30,car,"809,424,837,447",49.11,103.02
25,0.83,30,car,"811,424,837,447",52.88,105.53
25,0.83,30,car,"813,424,837,447",57.29,106.78
25,0.83,31,car,"420,435,479,455",23.31,85.46
26,0.87,26,car,"48,441,146,471",14.03,86.36
26,0.87,27,car,"617,432,645,445",49.11,101.66
26,0.87,29,car,"523,433,566,450",31.98,93.68
26,0.87,31,car,"409,438,472,457",21.83,84.71
26,0.87,32,car,"757,425,785,442",49.11,95.92
27,0.9,26,car,"18,439,118,472",13.75,86.3
27,0.9,27,car,"562,435,612,447",27.5,106.69
27,0.9,29,car,"517,431,558,449",33.54,90.96
27,0.9,31,car,"389,437,460,458",19.37,84.95
27,0.9,32,car,"779,425,800,439",65.48,105.92
27,0.9,32,car,"781,425,800,439",72.37,109.26
27,0.9,33,car,"622,431,646,443",57.29,91.61
28,0.93,26,car,"-12,438,91,474",13.35,86.28
28,0.93,27,car,"572,434,610,448",36.18,100.73
28,0.93,31,car,"379,435,451,460",19.1,84.91
28,0.93,32,car,"775,423,800,440",55.0,105.43
