frame,second,id,label,bbox,distance_m,speed_kmh
11,0.38,11,car,"795,424,793,443",inf,107.97
11,0.38,11,car,"801,424,793,443",inf,118.85
11,0.38,12,car,"871,424,829,445",inf,110.42
11,0.38,14,car,"605,431,634,446",47.41,90.48
11,0.38,15,car,"630,428,656,444",52.88,88.66
11,0.38,15,car,"629,428,656,444",50.93,89.18
11,0.38,16,car,"531,429,574,449",31.98,90.82
11,0.38,17,car,"491,438,520,454",47.41,96.05
12,0.41,3,car,"24,431,163,473",9.89,82.2
12,0.41,5,car,"298,434,363,461",21.15,85.61
12,0.41,11,car,"855,422,831,445",inf,126.79
12,0.41,14,car,"592,433,623,446",44.35,90.47
12,0.41,15,car,"653,428,666,442",105.77,94.03
12,0.41,16,car,"542,430,586,449",31.25,96.88
12,0.41,16,car,"544,429,586,449",32.74,98.89
12,0.41,18,car,"764,424,794,443",45.83,96.52
13,0.45,3,car,"-16,421,122,470",9.96,82.77
13,0.45,5,car,"286,433,357,458",19.37,85.63
13,0.45,14,car,"645,428,663,441",76.39,106.96
13,0.45,14,car,"650,427,663,441",105.77,116.85
13,0.45,16,car,"535,434,578,449",31.98,97.01
13,0.45,18,car,"779,425,802,441",59.78,106.08
13,0.45,18,car,"781,425,802,441",65.48,109.27
13,0.45,19,car,"480,436,512,453",42.97,94.84
14,0.48,3,car,"-9,419,101,471",12.5,82.89
14,0.48,5,car,"265,433,338,459",18.84,86.26
14,0.48,5,car,"263,433,338,459",18.33,85.86
14,0.48,14,car,"718,419,687,438",inf,125.0
14,0.48,16,car,"510,433,554,448",31.25,94.98
14,0.48,18,car,"825,424,834,444",152.78,118.16
14,0.48,18,car,"831,424,834,444",458.33,123.5
14,0.48,18,car,"836,424,834,444",inf,133.16
14,0.48,19,car,"471,436,505,453",40.44,92.43
14,0.48,20,car,"627,430,649,441",62.5,98.58
14,0.48,21,car,"649,427,672,439",59.78,97.78
15,0.52,3,car,"1,422,69,470",20.22,83.28
15,0.52,5,car,"285,436,330,454",30.56,84.99
15,0.52,5,car,"286,436,330,454",31.25,86.1
15,0.52,14,car,"819,424,834,445",91.67,135.64
15,0.52,14,car,"825,424,834,445",152.78,147.06
15,0.52,14,car,"832,424,834,445",687.5,145.28
15,0.52,16,car,"547,430,571,448",57.29,98.07
15,0.52,16,car,"550,430,571,448",65.48,98.74
15,0.52,19,car,"458,436,500,452",32.74,89.71
15,0.52,20,car,"613,430,641,441",49.11,91.46
15,0.52,21,car,"642,428,666,440",57.29,92.22
15,0.52,21,car,"641,428,666,440",55.0,90.37
15,0.52,22,car,"801,425,831,444",45.83,90.67
16,0.55,3,car,"0,408,43,469",31.98,85.74
16,0.55,5,car,"232,432,318,458",15.99,86.16
16,0.55,19,car,"508,434,536,451",49.11,94.74
16,0.55,20,car,"616,430,644,444",49.11,95.46
16,0.55,21,car,"637,429,661,441",57.29,94.27
16,0.55,22,car,"741,427,793,441",26.44,95.53
16,0.55,22,car,"737,427,793,441",24.55,97.16
16,0.55,22,car,"733,427,793,441",22.92,97.97
16,0.55,23,car,"803,424,835,445",42.97,99.87
17,0.59,5,car,"231,432,304,460",18.84,85.9
17,0.59,19,car,"496,434,540,450",31.25,93.36
17,0.59,20,car,"545,435,598,447",25.94,102.29
17,0.59,21,car,"613,430,646,443",41.67,94.54
17,0.59,22,car,"749,427,784,444",39.29,96.39
17,0.59,23,car,"803,424,837,445",40.44,95.03
18,0.62,5,car,"227,436,291,459",21.48,85.97
18,0.62,19,car,"491,436,533,450",32.74,92.19
18,0.62,21,car,"553,436,599,447",29.89,99.99
18,0.62,22,car,"752,426,782,444",45.83,97.54
18,0.62,23,car,"803,425,835,447",42.97,95.01
19,0.66,19,car,"479,433,526,449",29.26,91.54
19,0.66,21,car,"553,435,593,448",34.38,102.42
19,0.66,22,car,"752,426,783,443",44.35,96.22
19,0.66,23,car,"804,423,837,446",41.67,94.51
20,0.69,19,car,"468,435,516,452",28.65,91.43
20,0.69,21,car,"563,435,593,448",45.83,103.34
20,0.69,22,car,"753,428,782,444",47.41,94.37
20,0.69,23,car,"802,425,837,447",39.29,93.19
20,0.69,24,car,"616,432,641,443",55.0,92.1
21,0.72,19,car,"473,435,513,451",34.38,89.97
21,0.72,22,car,"754,426,782,443",49.11,96.95
21,0.72,23,car,"805,425,837,447",42.97,95.2
21,0.72,24,car,"616,431,641,443",55.0,105.4
22,0.76,19,car,"462,435,504,452",32.74,92.77
22,0.76,19,car,"463,435,504,452",33.54,95.33
22,0.76,22,car,"761,426,785,443",57.29,99.93
22,0.76,23,car,"807,425,838,448",44.35,97.05
22,0.76,24,car,"612,432,638,445",52.88,102.73
22,0.76,25,car,"540,433,569,447",47.41,98.61
22,0.76,26,car,"557,434,583,447",52.88,100.76
23,0.79,19,car,"407,433,481,453",18.58,95.48
23,0.79,22,car,"720,424,764,444",31.25,98.72
23,0.79,23,car,"804,422,837,447",41.67,96.52
23,0.79,25,car,"536,433,566,447",45.83,95.71
23,0.79,27,car,"127,435,206,465",17.41,86.01
24,0.83,19,car,"430,433,479,452",28.06,96.89
24,0.83,22,car,"722,424,758,444",38.19,98.39
24,0.83,23,car,"735,425,788,442",25.94,102.33
24,0.83,27,car,"109,435,193,466",16.37,84.03
24,0.83,28,car,"612,430,636,442",57.29,100.65
24,0.83,29,car,"626,429,650,441",57.29,100.65
24,0.83,30,car,"805,423,838,447",41.67,95.02
25,0.86,19,car,"413,435,477,455",21.48,92.66
25,0.86,22,car,"777,426,786,442",152.78,106.27
25,0.86,27,car,"48,441,171,469",11.18,86.6
25,0.86,28,car,"619,430,643,443",57.29,100.08
25,0.86,30,car,"808,425,838,448",45.83,93.38
25,0.86,31,car,"559,434,593,448",40.44,87.19
26,0.9,19,car,"403,439,473,458",19.64,88.97
26,0.9,22,car,"770,424,795,441",55.0,104.64
26,0.9,22,car,"772,424,795,441",59.78,104.67
26,0.9,27,car,"47,440,147,471",13.75,86.02
26,0.9,28,car,"609,432,636,445",50.93,96.16
26,0.9,31,car,"529,432,581,448",26.44,91.04
26,0.9,31,car,"526,432,581,448",25.0,92.32
27,0.93,19,car,"395,436,460,458",21.15,85.13
27,0.93,22,car,"844,425,838,450",inf,116.09
27,0.93,22,car,"850,425,838,450",inf,127.15
27,0.93,27,car,"4,438,115,471",12.39,86.75
27,0.93,28,car,"628,430,657,442",47.41,102.46
27,0.93,28,car,"632,430,657,442",55.0,106.24
27,0.93,28,car,"635,430,657,442",62.5,110.38
27,0.93,31,car,"480,432,555,449",18.33,93.45
28,0.97,19,car,"385,435,451,460",20.83,84.76
28,0.97,27,car,"-10,438,89,474",13.89,87.2
28,0.97,31,car,"515,434,552,452",37.16,91.7
28,0.97,32,car,"770,424,801,441",44.35,85.82
28,0.97,33,car,"618,430,647,444",47.41,86.22
29,1.0,19,car,"378,438,443,461",21.15,83.54
29,1.0,27,car,"-7,437,63,476",19.64,87.51
29,1.0,31,car,"520,432,553,449",41.67,90.92
29,1.0,32,car,"766,425,797,440",44.35,85.28
29,1.0,33,car,"613,431,642,444",47.41,86.32
30,1.03,19,car,"361,433,432,460",19.37,86.03
30,1.03,27,car,"0,443,39,476",35.26,87.16
30,1.03,31,car,"530,432,562,449",42.97,88.78
30,1.03,32,car,"781,423,810,442",47.41,84.19
30,1.03,32,car,"783,423,810,442",50.93,83.65
30,1.03,33,car,"621,428,650,443",47.41,86.75
31,1.07,19,car,"352,434,423,461",19.37,87.12
31,1.07,31,car,"488,435,535,452",29.26,90.58
31,1.07,32,car,"800,423,813,440",105.77,87.01
31,1.07,32,car,"803,423,813,440",137.5,89.94
31,1.07,32,car,"806,423,813,440",196.43,93.08
31,1.07,33,car,"555,433,611,446",24.55,98.71
31,1.07,34,car,"624,429,653,443",47.41,87.01
32,1.1,19,car,"332,433,410,463",17.63,88.33
32,1.1,31,car,"451,428,536,453",16.18,90.99
32,1.1,34,car,"573,430,628,446",25.0,103.45
32,1.1,34,car,"569,430,628,446",23.31,108.93
32,1.1,35,car,"761,424,790,440",47.41,85.24
32,1.1,36,car,"773,424,801,440",49.11,85.43
32,1.1,37,car,"784,424,811,441",50.93,85.63
32,1.1,38,car,"706,425,739,442",41.67,84.6
32,1.1,39,car,"631,428,659,443",49.11,85.43
33,1.14,19,car,"315,435,395,462",17.19,88.7
33,1.14,34,car,"465,435,529,453",21.48,109.93
33,1.14,35,car,"768,424,796,441",49.11,84.04
33,1.14,36,car,"779,424,805,440",52.88,84.38
33,1.14,38,car,"706,425,741,442",39.29,83.52
33,1.14,39,car,"503,436,597,449",14.63,119.95
33,1.14,39,car,"493,437,597,449",13.22,131.45
33,1.14,39,car,"483,438,597,449",12.06,137.2
33,1.14,40,car,"627,430,655,444",49.11,83.04
34,1.17,19,car,"297,433,380,463",16.57,90.21
34,1.17,34,car,"467,435,524,453",24.12,106.75
34,1.17,35,car,"775,422,802,441",50.93,85.62
34,1.17,38,car,"706,425,742,443",38.19,86.0
34,1.17,40,car,"621,428,654,444",41.67,90.75
34,1.17,41,car,"561,433,598,448",37.16,90.68
35,1.21,19,car,"275,433,373,462",14.03,89.61
35,1.21,34,car,"450,434,518,454",20.22,108.22
35,1.21,35,car,"784,424,806,441",62.5,85.58
35,1.21,35,car,"785,424,806,441",65.48,85.55
35,1.21,38,car,"706,425,742,444",38.19,86.92
35,1.21,40,car,"628,430,654,444",52.88,89.81
35,1.21,41,car,"566,433,596,448",45.83,88.71
36,1.24,19,car,"245,435,355,466",12.5,90.48
36,1.24,34,car,"476,435,516,454",34.38,102.47
36,1.24,34,car,"479,435,516,454",37.16,96.71
36,1.24,35,car,"782,425,802,441",68.75,87.29
36,1.24,35,car,"783,426,802,441",72.37,89.5
36,1.24,38,car,"704,426,738,443",40.44,88.73
36,1.24,40,car,"617,428,648,444",44.35,93.69
36,1.24,41,car,"585,431,605,447",68.75,90.29
37,1.28,19,car,"216,433,339,468",11.18,89.93
37,1.28,34,car,"403,438,489,456",15.99,92.75
37,1.28,35,car,"774,424,800,440",52.88,89.19
37,1.28,38,car,"706,427,735,443",47.41,89.21
37,1.28,40,car,"609,430,640,445",44.35,91.85
37,1.28,41,car,"569,431,601,447",42.97,88.87
37,1.28,42,car,"368,445,405,460",37.16,85.32
37,1.28,43,car,"472,437,509,454",37.16,85.32
38,1.31,19,car,"197,436,304,470",12.85,90.04
38,1.31,34,car,"453,433,496,455",31.98,92.33
38,1.31,34,car,"455,433,496,455",33.54,91.84
38,1.31,35,car,"773,424,798,440",55.0,88.68
38,1.31,40,car,"603,428,635,446",42.97,92.87
39,1.34,19,car,"154,441,269,471",11.96,90.75
39,1.34,34,car,"428,436,474,455",29.89,92.38
39,1.34,35,car,"788,423,811,441",59.78,90.3
39,1.34,35,car,"790,423,811,441",65.48,90.22
39,1.34,40,car,"606,428,636,446",45.83,90.12
40,1.38,19,car,"127,436,255,473",10.74,90.44
40,1.38,34,car,"400,438,466,459",20.83,93.11
40,1.38,35,car,"772,424,800,440",49.11,89.42
40,1.38,40,car,"568,431,609,448",33.54,90.38
40,1.38,40,car,"566,431,609,448",31.98,87.16
40,1.38,44,car,"257,437,321,468",21.48,80.83
41,1.41,19,car,"79,431,226,475",9.35,89.92
41,1.41,34,car,"400,432,455,456",25.0,91.43
41,1.41,34,car,"401,431,455,456",25.46,89.99
41,1.41,35,car,"780,424,802,439",62.5,90.37
41,1.41,40,car,"471,441,561,451",15.28,94.45
41,1.41,45,car,"569,433,599,448",45.83,86.86
42,1.45,19,car,"40,433,191,476",9.11,91.05
42,1.45,34,car,"364,437,442,459",17.63,90.08
42,1.45,35,car,"784,423,807,439",59.78,91.27
42,1.45,45,car,"511,434,568,450",24.12,105.3
42,1.45,46,car,"214,433,290,468",18.09,83.46
42,1.45,47,car,"579,430,611,446",42.97,88.23
43,1.48,19,car,"-19,435,154,479",7.95,91.35
43,1.48,34,car,"364,431,434,460",19.64,88.11
43,1.48,35,car,"780,424,808,439",49.11,93.46
43,1.48,35,car,"781,424,808,439",50.93,95.65
43,1.48,46,car,"195,431,276,470",16.98,83.75
43,1.48,48,car,"74,437,158,472",16.37,84.42
44,1.52,19,car,"-5,435,117,477",11.27,88.75
44,1.52,34,car,"349,434,419,461",19.64,86.82
44,1.52,35,car,"784,425,809,440",55.0,96.86
44,1.52,35,car,"786,425,809,440",59.78,97.67
44,1.52,46,car,"155,431,254,470",13.89,87.31
45,1.55,19,car,"0,428,68,477",20.22,88.44
45,1.55,34,car,"326,432,407,463",16.98,87.65
45,1.55,35,car,"893,419,846,442",inf,108.92
45,1.55,46,car,"142,435,234,472",14.95,87.49
45,1.55,49,car,"780,425,806,440",52.88,95.41
45,1.55,50,car,"549,428,590,448",33.54,89.77
45,1.55,51,car,"426,435,471,456",30.56,88.9
45,1.55,52,car,"602,431,635,447",41.67,92.14
46,1.59,34,car,"314,430,396,463",16.77,88.34
46,1.59,46,car,"136,431,221,473",16.18,87.35
46,1.59,49,car,"777,424,803,438",52.88,91.11
46,1.59,52,car,"587,429,618,446",44.35,97.53
47,1.62,34,car,"288,429,376,463",15.62,88.46
47,1.62,46,car,"112,429,199,472",15.8,89.06
47,1.62,49,car,"863,419,847,440",inf,109.52
47,1.62,52,car,"524,428,581,448",24.12,108.52
47,1.62,53,car,"779,423,805,438",52.88,88.87
47,1.62,54,car,"407,434,456,456",28.06,84.71
48,1.66,34,car,"267,429,357,464",15.28,89.88
48,1.66,46,car,"73,429,177,474",13.22,91.23
48,1.66,52,car,"427,438,517,455",15.28,117.5
48,1.66,53,car,"777,421,804,437",50.93,89.76
48,1.66,54,car,"398,434,449,458",26.96,86.46
48,1.66,55,car,"524,430,570,449",29.89,85.0
48,1.66,56,car,"578,428,613,445",39.29,86.57
49,1.69,34,car,"241,430,339,467",14.03,91.12
49,1.69,46,car,"54,430,156,477",13.48,91.32
49,1.69,53,car,"776,423,805,439",47.41,94.1
49,1.69,54,car,"367,434,440,460",18.84,91.43
49,1.69,56,car,"585,430,620,446",39.29,87.81
49,1.69,56,car,"586,430,620,446",40.44,88.23
49,1.69,57,car,"459,437,504,457",30.56,93.63
50,1.72,34,car,"198,430,324,470",10.91,91.28
50,1.72,46,car,"22,428,132,478",12.5,91.35
50,1.72,53,car,"830,422,853,441",59.78,92.81
50,1.72,53,car,"831,422,853,441",62.5,92.03
50,1.72,54,car,"379,434,439,459",22.92,88.98
50,1.72,56,car,"591,431,620,448",47.41,88.77
50,1.72,56,car,"592,431,620,448",49.11,89.1
50,1.72,57,car,"436,435,503,456",20.52,91.95
50,1.72,58,car,"769,422,800,440",44.35,83.21
51,1.76,34,car,"169,431,299,472",10.58,90.78
51,1.76,46,car,"11,427,104,480",14.78,90.48
51,1.76,53,car,"825,421,854,441",47.41,91.51
51,1.76,56,car,"477,430,562,450",16.18,93.37
51,1.76,56,car,"472,430,562,450",15.28,97.15
51,1.76,57,car,"420,437,491,460",19.37,89.12
51,1.76,58,car,"771,423,800,439",47.41,87.23
52,1.79,34,car,"140,427,272,472",10.42,89.18
52,1.79,46,car,"-9,427,75,481",16.37,88.83
52,1.79,53,car,"825,421,854,441",47.41,90.91
52,1.79,56,car,"333,438,410,461",17.86,101.57
52,1.79,57,car,"403,439,471,462",20.22,87.18
52,1.79,57,car,"402,439,471,462",19.93,86.02
52,1.79,58,car,"745,423,783,438",36.18,89.21
52,1.79,58,car,"743,423,783,438",34.38,90.2
52,1.79,59,car,"552,430,603,451",26.96,84.11
53,1.83,34,car,"118,430,243,476",11.0,88.1
53,1.83,57,car,"407,438,457,461",27.5,83.68
53,1.83,58,car,"751,422,785,439",40.44,90.59
53,1.83,58,car,"749,422,785,439",38.19,92.38
53,1.83,59,car,"545,430,594,451",28.06,83.33
53,1.83,60,car,"472,433,518,454",29.89,81.08
53,1.83,61,car,"347,438,403,464",24.55,80.89
54,1.86,34,car,"35,422,209,476",7.9,87.79
54,1.86,58,car,"836,422,854,440",76.39,102.76
54,1.86,58,car,"842,422,854,440",114.58,112.76
54,1.86,59,car,"575,430,608,448",41.67,90.01
54,1.86,59,car,"578,430,608,448",45.83,93.36
54,1.86,60,car,"464,431,513,453",28.06,83.83
54,1.86,61,car,"327,432,406,462",17.41,83.68
55,1.9,34,car,"30,420,171,476",9.75,87.09
55,1.9,58,car,"847,420,853,438",229.17,114.69
55,1.9,59,car,"545,430,596,447",26.96,91.77
55,1.9,61,car,"316,430,420,465",13.22,83.54
55,1.9,62,car,"780,421,811,436",44.35,85.41
56,1.93,34,car,"-24,420,131,480",8.87,87.71
56,1.93,58,car,"822,422,854,440",42.97,112.62
56,1.93,59,car,"525,431,588,450",21.83,92.16
56,1.93,61,car,"284,435,408,465",11.09,84.08
56,1.93,62,car,"736,422,777,436",33.54,101.39
56,1.93,62,car,"731,422,777,436",29.89,106.72
56,1.93,62,car,"727,422,777,436",27.5,109.38
56,1.93,63,car,"449,435,487,454",36.18,84.08
57,1.97,58,car,"729,423,777,437",28.65,125.7
57,1.97,58,car,"721,423,777,437",24.55,128.57
57,1.97,59,car,"532,432,581,451",28.06,92.17
57,1.97,61,car,"285,435,385,467",13.75,83.85
57,1.97,62,car,"719,426,769,436",27.5,105.66
57,1.97,63,car,"443,429,495,454",26.44,84.84
57,1.97,64,car,"0,424,81,480",16.98,81.81
57,1.97,65,car,"825,423,854,441",47.41,85.07
58,2.0,59,car,"515,428,578,450",21.83,88.97
58,2.0,61,car,"262,436,368,469",12.97,84.86
58,2.0,62,car,"758,422,779,436",65.48,107.2
58,2.0,62,car,"759,422,779,436",68.75,102.35
58,2.0,63,car,"434,429,494,454",22.92,85.03
58,2.0,65,car,"830,425,859,443",47.41,93.14
58,2.0,65,car,"832,425,859,443",50.93,95.83
59,2.03,59,car,"538,426,584,451",29.89,85.85
59,2.03,61,car,"213,439,342,473",10.66,86.29
59,2.03,62,car,"763,424,782,436",72.37,97.54
59,2.03,62,car,"764,424,782,436",76.39,92.74
59,2.03,63,car,"427,434,480,457",25.94,86.25
59,2.03,65,car,"768,419,822,436",25.46,103.61
59,2.03,66,car,"837,426,862,443",55.0,95.88
60,2.07,59,car,"487,429,561,452",18.58,87.88
60,2.07,61,car,"156,438,323,478",8.23,87.76
60,2.07,62,car,"763,422,784,436",65.48,92.59
60,2.07,62,car,"764,422,784,436",68.75,91.97
60,2.07,63,car,"418,430,478,456",22.92,86.22
60,2.07,65,car,"799,420,826,436",50.93,99.79
60,2.07,66,car,"840,424,864,441",57.29,91.2
61,2.1,59,car,"527,423,571,449",31.25,88.18
61,2.1,61,car,"91,434,298,479",6.64,88.66
61,2.1,62,car,"737,419,774,434",37.16,93.62
61,2.1,63,car,"408,429,461,454",25.94,87.44
61,2.1,65,car,"741,422,781,435",34.38,111.65
61,2.1,65,car,"736,423,781,435",30.56,120.27
61,2.1,65,car,"731,423,781,435",27.5,128.9
61,2.1,65,car,"726,423,781,435",25.0,132.38
61,2.1,66,car,"837,423,862,440",55.0,91.54
61,2.1,66,car,"838,423,862,440",57.29,91.71
62,2.14,59,car,"527,421,576,449",28.06,89.37
62,2.14,59,car,"528,420,576,449",28.65,89.61
62,2.14,61,car,"67,437,231,480",8.38,89.52
62,2.14,62,car,"785,419,802,433",80.88,94.21
62,2.14,63,car,"398,430,446,454",28.65,88.55
62,2.14,66,car,"834,422,864,441",45.83,91.94
62,2.14,67,car,"788,420,812,433",57.29,93.35
62,2.14,68,car,"173,431,278,469",13.1,83.05
63,2.17,59,car,"530,431,578,448",28.65,90.54
63,2.17,61,car,"-29,438,176,484",6.71,90.08
63,2.17,62,car,"810,419,818,433",171.88,100.75
63,2.17,63,car,"366,427,453,456",15.8,87.7
63,2.17,66,car,"841,423,865,439",57.29,95.02
63,2.17,66,car,"842,423,865,439",59.78,99.97
63,2.17,67,car,"749,422,782,436",41.67,99.07
63,2.17,67,car,"744,422,782,436",36.18,100.98
63,2.17,68,car,"189,435,268,471",17.41,87.08
64,2.21,59,car,"463,425,547,452",16.37,87.66
64,2.21,59,car,"459,425,547,452",15.62,86.37
64,2.21,62,car,"729,423,779,435",27.5,102.79
64,2.21,62,car,"723,423,779,435",24.55,104.82
64,2.21,62,car,"717,423,779,435",22.18,104.59
64,2.21,63,car,"382,431,430,457",28.65,90.27
64,2.21,66,car,"841,424,866,440",55.0,106.12
64,2.21,68,car,"145,437,236,473",15.11,87.38
64,2.21,69,car,"0,437,117,486",11.75,89.06
65,2.24,63,car,"367,431,422,458",25.0,89.83
65,2.24,66,car,"839,422,863,438",57.29,107.18
65,2.24,68,car,"114,434,226,474",12.28,86.28
65,2.24,69,car,"0,442,40,485",34.38,90.99
65,2.24,70,car,"790,420,814,433",57.29,99.39
65,2.24,71,car,"497,426,553,450",24.55,88.31
65,2.24,72,car,"779,421,802,433",59.78,100.23
65,2.24,73,car,"749,422,777,436",49.11,96.62
66,2.28,66,car,"841,422,863,438",62.5,120.15
66,2.28,68,car,"124,433,208,475",16.37,88.92
66,2.28,70,car,"794,420,817,433",59.78,128.82
66,2.28,71,car,"499,427,560,451",22.54,98.63
66,2.28,72,car,"785,419,806,433",65.48,132.69
66,2.28,73,car,"749,420,778,435",47.41,117.13
67,2.31,66,car,"841,424,861,439",68.75,128.93
67,2.31,68,car,"61,434,186,477",11.0,89.51
67,2.31,70,car,"808,421,824,433",85.94,141.91
67,2.31,71,car,"558,436,581,454",59.78,113.78
67,2.31,71,car,"563,437,581,454",76.39,121.36
67,2.31,72,car,"794,423,810,434",85.94,139.83
67,2.31,73,car,"737,424,766,438",47.41,124.33
67,2.31,73,car,"738,424,766,438",49.11,127.93
67,2.31,74,car,"345,432,404,461",23.31,105.3
68,2.34,66,car,"843,422,864,438",65.48,125.41
68,2.34,66,car,"843,422,864,438",65.48,119.55
68,2.34,68,car,"7,438,155,480",9.29,89.3
68,2.34,70,car,"803,419,823,432",68.75,128.21
68,2.34,72,car,"730,423,767,436",37.16,139.33
68,2.34,72,car,"724,423,767,436",31.98,139.02
68,2.34,72,car,"718,423,767,436",28.06,146.54
68,2.34,73,car,"715,416,757,437",32.74,119.43
68,2.34,74,car,"308,432,400,464",14.95,97.43
68,2.34,75,car,"497,432,551,453",25.46,83.19
68,2.34,76,car,"537,437,575,453",36.18,84.53
69,2.38,66,car,"835,421,863,440",49.11,123.79
69,2.38,68,car,"16,435,128,485",12.28,89.95
69,2.38,70,car,"781,419,812,433",44.35,130.87
69,2.38,73,car,"742,424,765,436",59.78,120.82
69,2.38,73,car,"743,424,765,436",62.5,114.01
69,2.38,74,car,"308,433,383,465",18.33,97.23
69,2.38,75,car,"478,430,536,455",23.71,93.67
70,2.41,66,car,"838,420,863,439",55.0,110.85
70,2.41,68,car,"-6,438,101,487",12.85,91.11
70,2.41,70,car,"798,418,817,431",72.37,128.95
70,2.41,73,car,"706,412,755,435",28.06,107.5
70,2.41,74,car,"294,431,367,466",18.84,95.57
70,2.41,75,car,"497,433,542,455",30.56,90.68
70,2.41,77,car,"382,431,454,460",19.1,84.74
70,2.41,78,car,"1255,473,1279,554",57.29,94.21
71,2.45,66,car,"843,423,864,438",65.48,99.76
71,2.45,66,car,"844,423,864,438",68.75,100.97
71,2.45,68,car,"-1,435,65,487",20.83,89.08
71,2.45,70,car,"781,418,807,431",52.88,123.37
71,2.45,70,car,"780,418,807,431",50.93,115.83
71,2.45,74,car,"264,435,353,468",15.45,95.83
71,2.45,75,car,"458,427,530,456",19.1,93.05
71,2.45,78,car,"1250,465,1279,550",47.41,100.83
72,2.48,66,car,"829,420,852,435",59.78,102.49
72,2.48,66,car,"827,420,852,435",55.0,99.0
72,2.48,68,car,"1,455,31,488",45.83,93.23
72,2.48,70,car,"637,413,755,431",11.65,124.29
72,2.48,74,car,"267,433,335,466",20.22,92.26
72,2.48,75,car,"492,433,534,454",32.74,94.35
72,2.48,78,car,"1247,457,1279,554",42.97,97.74
72,2.48,79,car,"157,450,181,466",57.29,103.31
72,2.48,80,car,"363,436,414,461",26.96,90.97
73,2.52,66,car,"697,416,753,431",24.55,115.64
73,2.52,66,car,"689,416,753,431",21.48,130.93
73,2.52,66,car,"680,416,753,431",18.84,146.22
73,2.52,74,car,"235,431,319,469",16.37,92.86
73,2.52,78,car,"1244,457,1279,553",39.29,95.95
73,2.52,80,car,"339,431,407,462",20.22,92.88
73,2.52,81,car,"748,417,770,430",62.5,92.29
73,2.52,82,car,"453,431,499,454",29.89,85.88
73,2.52,83,car,"836,420,858,436",62.5,92.29
