frame,second,id,label,bbox,distance_m,speed_kmh
27,0.93,12,car,"1,419,68,506",20.52,85.74
27,0.93,17,car,"54,431,323,502",5.11,90.21
27,0.93,26,car,"429,445,472,467",31.98,84.41
27,0.93,27,car,"745,434,766,449",65.48,93.68
27,0.93,27,car,"746,434,766,449",68.75,94.45
27,0.93,28,car,"366,444,417,472",26.96,82.81
28,0.97,0,car,"852,426,939,478",15.8,82.14
28,0.97,12,car,"0,424,53,441",25.94,84.13
28,0.97,17,car,"-69,428,283,511",3.91,90.71
28,0.97,26,car,"419,445,466,466",29.26,84.01
28,0.97,27,car,"741,433,766,451",55.0,92.45
28,0.97,28,car,"343,441,410,475",20.52,86.23
28,0.97,29,car,"515,439,547,459",42.97,85.4
28,0.97,30,traffic light,"1015,370,1034,404",72.37,89.09
29,1.0,0,car,"850,422,937,477",15.8,81.74
29,1.0,12,car,"0,419,24,439",57.29,84.36
29,1.0,12,car,"0,418,24,439",57.29,85.26
29,1.0,26,car,"423,442,463,465",34.38,83.13
29,1.0,26,car,"424,442,463,465",35.26,82.61
29,1.0,27,car,"743,432,767,451",57.29,90.98
29,1.0,27,car,"743,432,767,451",57.29,89.74
29,1.0,29,car,"493,431,548,459",25.0,90.44
29,1.0,30,traffic light,"1020,368,1038,399",76.39,86.34
29,1.0,31,car,"283,429,400,481",11.75,81.77
30,1.03,0,car,"851,420,935,477",16.37,81.66
30,1.03,12,car,"0,422,136,507",10.11,85.17
30,1.03,26,car,"383,436,454,467",19.37,83.67
30,1.03,29,car,"487,432,542,460",25.0,89.11
30,1.03,30,traffic light,"1029,367,1045,399",85.94,90.74
30,1.03,31,car,"252,429,379,481",10.83,84.94
31,1.07,0,car,"851,427,934,477",16.57,82.18
31,1.07,26,car,"391,438,448,468",24.12,84.95
31,1.07,29,car,"479,433,533,460",25.46,90.0
31,1.07,30,traffic light,"1038,372,1054,403",85.94,90.14
31,1.07,31,car,"220,430,360,484",9.82,86.91
31,1.07,32,car,"742,434,765,450",59.78,93.91
32,1.1,0,car,"848,427,935,477",15.8,83.49
32,1.1,26,car,"388,441,441,467",25.94,87.07
32,1.1,30,traffic light,"1042,367,1058,401",85.94,93.22
32,1.1,31,car,"184,430,337,486",8.99,88.64
32,1.1,32,car,"742,432,767,452",55.0,98.98
33,1.14,0,car,"845,426,934,478",15.45,85.16
