frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh
47,1.88,0,person,700,428,723,485,0.0,0.0,0.0,0.0,59.78,103.99
72,2.88,1,person,42,353,202,514,0.0,0.0,0.0,0.0,8.59,24.06
73,2.92,1,person,44,353,203,513,0.7431192398071289,0.08256880193948746,0.4403669536113739,-0.08256880193948746,8.65,24.65
74,2.96,1,person,68,356,233,510,6.216472148895264,0.7293004989624023,7.825250625610352,-0.8450579047203064,8.33,20.38
75,3.0,1,person,114,359,248,511,13.367033004760742,1.2119219303131104,7.576300621032715,-0.3420507609844208,10.26,18.39
91,3.64,2,person,337,387,430,565,0.0,0.0,0.0,0.0,14.78,36.24
91,3.64,3,person,361,396,421,530,0.0,0.0,0.0,0.0,22.92,56.18
92,3.68,3,person,360,394,421,529,-0.22018347680568695,-0.38532108068466187,0.19266054034233093,-0.05504586920142174,22.54,55.2
92,3.68,3,person,358,386,419,516,-0.44000914692878723,-2.2458786964416504,-0.4976130723953247,-3.380044937133789,22.54,55.33
93,3.72,3,person,360,375,426,489,0.1570141464471817,-2.1475870609283447,0.9477850198745728,-4.892300605773926,20.83,54.69
93,3.72,4,motorcycle,359,438,444,545,0.0,0.0,0.0,0.0,16.18,41.88
94,3.76,3,person,366,381,443,525,1.1538925170898438,-0.46354928612709045,3.6215991973876953,2.8634767532348633,17.86,51.29
95,3.8,3,person,380,376,449,510,3.197763204574585,-1.1710259914398193,3.3876821994781494,-0.9637352824211121,19.93,48.44
95,3.8,3,person,383,372,436,474,2.195481777191162,-1.2115048170089722,-0.7577966451644897,-6.807288646697998,25.94,50.62
95,3.8,5,motorcycle,372,442,452,530,0.0,0.0,0.0,0.0,17.19,45.77
96,3.84,3,person,390,374,441,486,2.153008460998535,-0.373212605714798,0.486305832862854,-1.3046209812164307,26.96,53.33
96,3.84,5,motorcycle,377,441,452,528,1.3790322542190552,-0.14516128599643707,0.14516128599643707,-0.3629032075405121,18.33,47.34
97,3.88,3,person,393,378,456,521,1.306247591972351,0.5054176449775696,2.5929157733917236,4.869157314300537,21.83,54.69
98,3.92,3,person,404,377,469,514,2.749603271484375,0.09838258475065231,3.9128928184509277,1.9314448833465576,21.15,57.56
98,3.92,3,person,410,375,466,486,2.8928439617156982,-0.22115588188171387,1.7626171112060547,-3.931008815765381,24.55,61.69
99,3.96,3,person,417,375,470,475,1.8526952266693115,-0.027234146371483803,1.1694618463516235,-2.7092742919921875,25.94,62.36
99,3.96,6,motorcycle,412,458,474,537,0.0,0.0,0.0,0.0,22.18,64.64
100,4.0,3,person,426,375,477,475,2.713175058364868,0.0055074542760849,2.001746892929077,-1.6732794046401978,26.96,62.63
101,4.04,3,person,435,373,478,447,3.3978753089904785,-0.42407330870628357,1.2727726697921753,-6.235191345214844,31.98,68.54
101,4.04,3,person,440,375,489,475,2.9316680431365967,0.14330780506134033,2.867375373840332,1.2824465036392212,28.06,73.5
101,4.04,3,person,438,375,483,468,1.0896261930465698,-0.022965244948863983,0.42431384325027466,-0.5573152303695679,30.56,79.7
101,4.04,7,motorcycle,427,431,499,527,0.0,0.0,0.0,0.0,19.1,60.93
102,4.08,3,person,444,374,484,445,1.4683291912078857,-0.050870008766651154,0.30477192997932434,-3.8100228309631348,34.38,86.49
102,4.08,3,person,441,381,486,468,-0.15963055193424225,0.7527663707733154,0.26882198452949524,2.242396831512451,30.56,92.11
102,4.08,7,motorcycle,429,434,500,525,0.5806451439857483,0.9435483813285828,0.4354838728904724,-0.29032257199287415,19.37,60.52
103,4.12,3,person,453,375,493,444,1.8032253980636597,-0.5239793062210083,1.3144406080245972,-2.7071964740753174,34.38,96.28
103,4.12,3,person,457,373,499,452,1.1216387748718262,-0.45822232961654663,1.198490858078003,0.36836734414100647,32.74,102.48
103,4.12,7,motorcycle,442,431,511,522,2.5295989513397217,-0.2279021143913269,2.0578925609588623,-0.6220510601997375,19.93,60.95
104,4.16,3,person,466,373,502,441,2.0029475688934326,-0.24767398834228516,1.0954753160476685,-1.578845500946045,38.19,106.09
104,4.16,7,motorcycle,453,429,520,520,2.7064077854156494,-0.3872503638267517,2.2831199169158936,-0.6334078311920166,20.52,59.96
105,4.2,3,person,474,372,513,439,1.922898769378662,-0.19585150480270386,2.216071128845215,-0.9699519276618958,35.26,105.75
105,4.2,7,motorcycle,459,433,526,521,2.4288558959960938,0.4866531491279602,2.054283857345581,-0.21005764603614807,20.52,59.67
106,4.24,3,person,485,376,523,445,2.833855390548706,0.4949445128440857,2.7690470218658447,0.46406036615371704,36.18,102.81
106,4.24,7,motorcycle,472,429,536,517,3.3706977367401123,-0.5642447471618652,2.725423574447632,-0.7601447701454163,21.48,57.12
107,4.28,3,person,495,378,530,442,3.139139413833618,0.5959457159042358,2.559621810913086,-0.14093123376369476,39.29,100.06
107,4.28,7,motorcycle,479,432,540,517,2.836810350418091,0.332111120223999,1.9619812965393066,-0.25260117650032043,22.54,56.44
108,4.32,3,person,506,379,541,443,2.83262038230896,0.4140157103538513,2.62137508392334,0.09194519370794296,39.29,99.02
108,4.32,7,motorcycle,488,434,551,518,3.330371856689453,0.4511813521385193,3.2263283729553223,-0.05861080437898636,21.83,55.09
109,4.36,3,person,517,382,548,440,3.8059401512145996,0.8264126181602478,2.8778891563415527,-0.5931484699249268,44.35,97.27
109,4.36,7,motorcycle,498,427,567,516,2.851727247238159,-0.8459873199462891,3.699955463409424,-0.25694653391838074,19.93,52.92
