frame,second,id,label,bbox,distance_m,speed_kmh
56,2.24,1,car,"988,403,1163,496",15.71,82.35
56,2.24,2,car,"807,406,950,497",19.23,83.27
57,2.28,1,car,"990,403,1165,496",15.71,82.5
57,2.28,2,car,"815,407,945,495",21.15,83.4
58,2.32,1,car,"991,406,1168,497",15.54,82.57
58,2.32,2,car,"808,408,946,497",19.93,82.91
59,2.36,1,car,"993,405,1169,496",15.62,81.93
59,2.36,2,car,"806,406,944,496",19.93,82.06
59,2.36,3,car,"0,440,90,459",30.56,83.26
59,2.36,4,car,"178,431,226,446",57.29,86.12
60,2.4,1,car,"994,404,1171,496",15.54,82.52
60,2.4,2,car,"813,408,945,495",20.83,82.94
60,2.4,4,car,"163,430,205,447",65.48,89.33
61,2.44,1,car,"994,402,1172,495",15.45,82.48
61,2.44,2,car,"808,408,943,495",20.37,83.35
61,2.44,4,car,"123,429,186,446",43.65,104.2
62,2.48,1,car,"998,402,1175,496",15.54,83.24
62,2.48,2,car,"808,406,942,493",20.52,83.76
62,2.48,4,car,"102,431,167,446",42.31,106.11
63,2.52,1,car,"995,404,1175,496",15.28,85.84
63,2.52,2,car,"811,408,948,494",20.07,87.89
63,2.52,4,car,"78,432,144,448",41.67,104.32
64,2.56,1,car,"995,404,1175,496",15.28,87.06
64,2.56,2,car,"813,405,945,493",20.83,89.72
64,2.56,4,car,"51,429,121,448",39.29,108.55
65,2.6,1,car,"997,404,1176,498",15.36,87.86
65,2.6,2,car,"813,406,943,494",21.15,90.71
65,2.6,4,car,"28,430,97,449",39.86,109.72
66,2.64,1,car,"1005,405,1181,498",15.62,89.55
66,2.64,1,car,"1006,406,1181,498",15.71,90.25
66,2.64,2,car,"814,408,944,494",21.15,92.23
66,2.64,4,car,"-11,435,76,452",31.61,103.43
67,2.68,1,car,"1002,403,1183,498",15.19,88.88
67,2.68,2,car,"815,407,943,494",21.48,93.26
68,2.72,1,car,"1002,402,1189,500",14.71,88.8
68,2.72,2,car,"816,406,946,493",21.15,91.42
69,2.76,1,car,"999,401,1186,499",14.71,89.72
69,2.76,2,car,"815,405,939,493",22.18,93.15
70,2.8,1,car,"997,401,1193,500",14.03,89.64
70,2.8,2,car,"817,408,943,493",21.83,94.7
71,2.84,1,car,"997,401,1190,500",14.25,89.85
71,2.84,2,car,"811,407,942,494",20.99,95.56
72,2.88,1,car,"1005,404,1189,499",14.95,92.2
72,2.88,1,car,"1006,405,1189,499",15.03,94.63
72,2.88,2,car,"811,406,940,495",21.32,97.93
73,2.92,1,car,"1008,403,1194,499",14.78,95.66
73,2.92,1,car,"1008,403,1194,499",14.78,97.14
73,2.92,2,car,"814,406,943,494",21.32,100.26
74,2.96,1,car,"1010,401,1196,499",14.78,99.46
74,2.96,2,car,"815,405,943,494",21.48,102.91
75,3.0,1,car,"1008,401,1197,500",14.55,101.12
75,3.0,2,car,"814,406,946,496",20.83,107.38
76,3.04,1,car,"1008,400,1198,501",14.47,102.57
76,3.04,2,car,"815,408,945,494",21.15,112.28
77,3.08,1,car,"1007,401,1200,501",14.25,105.17
77,3.08,2,car,"815,408,944,494",21.32,116.62
78,3.12,1,car,"1007,403,1204,502",13.96,108.07
78,3.12,2,car,"813,408,945,494",20.83,121.38
79,3.16,1,car,"1012,403,1206,501",14.18,110.59
79,3.16,2,car,"814,408,947,493",20.68,124.91
80,3.2,1,car,"1016,403,1207,500",14.4,113.01
80,3.2,2,car,"817,406,944,492",21.65,128.58
81,3.24,1,car,"1019,403,1206,500",14.71,116.04
81,3.24,2,car,"816,406,940,492",22.18,132.81
82,3.28,1,car,"1020,402,1209,500",14.55,117.87
82,3.28,2,car,"813,406,941,493",21.48,134.94
83,3.32,1,car,"1020,402,1211,500",14.4,118.12
83,3.32,2,car,"810,408,943,493",20.68,134.7
84,3.36,1,car,"1020,399,1219,500",13.82,118.07
84,3.36,2,car,"813,407,942,493",21.32,135.64
85,3.4,1,car,"1020,403,1216,500",14.03,116.34
85,3.4,2,car,"814,408,943,493",21.32,133.46
86,3.44,1,car,"1019,403,1220,503",13.68,115.07
86,3.44,2,car,"815,406,950,493",20.37,131.91
87,3.48,1,car,"1022,404,1221,503",13.82,114.12
87,3.48,2,car,"814,406,948,494",20.52,130.67
88,3.52,1,car,"1021,405,1220,506",13.82,115.17
88,3.52,2,car,"817,406,949,494",20.83,133.22
89,3.56,1,car,"1023,404,1222,506",13.82,115.02
89,3.56,2,car,"811,408,946,495",20.37,132.0
90,3.6,1,car,"1024,403,1223,506",13.82,114.97
90,3.6,2,car,"814,409,946,496",20.83,131.83
91,3.64,1,car,"1027,403,1227,505",13.75,112.67
91,3.64,2,car,"814,408,950,495",20.22,128.03
92,3.68,1,car,"1027,401,1231,505",13.48,109.5
92,3.68,2,car,"812,406,950,494",19.93,123.34
93,3.72,1,car,"1027,402,1231,504",13.48,106.87
93,3.72,2,car,"811,407,947,493",20.22,119.05
93,3.72,5,car,"387,428,429,446",65.48,202.35
94,3.76,1,car,"1029,400,1233,503",13.48,103.45
94,3.76,2,car,"812,406,944,491",20.83,114.58
